"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.741469494E1,-1.056736708E-2,-5.604594946E-3,2.375879288E-1,2.378888493E-1
2.741967229E1,-9.077042341E-4,-8.837282658E-4,2.688474655E-1,2.688504503E-1
2.742464969E1,-5.576059222E-3,-1.509286463E-2,2.856025696E-1,2.860554400E-1
2.742962708E1,-7.085055113E-4,-6.926059723E-4,3.069667816E-1,3.069683806E-1
2.743462823E1,-6.818026304E-4,8.788973093E-3,3.186540604E-1,3.187759732E-1
2.743960682E1,-1.015138626E-2,-1.504863799E-2,3.254957199E-1,3.260014967E-1
2.744458541E1,-1.004402339E-2,-2.449385822E-2,2.610521317E-1,2.623910192E-1
2.744956401E1,4.254907370E-3,-1.956236362E-2,2.303848267E-1,2.312530187E-1
2.745453380E1,2.308152616E-2,-2.411805093E-2,2.617025375E-1,2.638231517E-1
2.745951192E1,1.351481676E-2,4.705652595E-3,2.547779083E-1,2.551794976E-1
2.746449005E1,8.625492454E-3,9.443193674E-3,3.238821030E-1,3.241345240E-1
2.746946823E1,8.575364947E-3,-2.864539623E-2,3.164348602E-1,3.178444846E-1
2.747445422E1,-1.991419494E-2,-3.782349825E-2,2.995548248E-1,3.025893013E-1
2.747943271E1,-5.531996489E-3,-4.702723026E-2,2.543210983E-1,2.586916783E-1
2.748441125E1,-1.026365161E-2,-5.140577257E-2,2.379550934E-1,2.436606707E-1
2.748938979E1,-6.093382835E-4,-1.770801842E-2,2.169799805E-1,2.177022212E-1
2.749442505E1,2.796038985E-2,-3.647339344E-2,2.246713638E-1,2.293236001E-1
2.749940640E1,1.355479658E-2,1.139572263E-2,2.512931824E-1,2.519163721E-1
2.750438781E1,1.821319759E-2,-2.967506647E-3,2.634449005E-1,2.640904055E-1
2.750936922E1,3.786623478E-3,-2.964764833E-3,2.992362976E-1,2.992749407E-1
2.751429771E1,-1.531746984E-2,-3.013193607E-3,2.017698288E-1,2.023728441E-1
2.751927635E1,-1.521912217E-2,6.538033485E-3,1.810941696E-1,1.818501191E-1
2.752425505E1,3.873437643E-3,6.614118814E-3,1.558446884E-1,1.560330638E-1
2.752923375E1,8.611470461E-3,2.547986805E-2,2.067785263E-1,2.085203588E-1
2.753419245E1,-5.582198501E-3,3.004506230E-2,2.477951050E-1,2.496723468E-1
2.753917005E1,2.292495966E-2,2.027648687E-2,2.789688110E-1,2.806426326E-1
2.754414776E1,1.805943251E-2,1.058772206E-2,2.149143219E-1,2.159314908E-1
2.754912541E1,-1.055814326E-2,2.472138405E-2,2.178716660E-1,2.195237665E-1
2.755412047E1,-9.491890669E-4,4.348570108E-2,1.685714722E-1,1.740926431E-1
2.755909896E1,-8.170753717E-4,2.885581553E-2,2.004079819E-1,2.024763811E-1
2.756407755E1,1.820661128E-2,2.859254181E-2,1.939897537E-1,1.969290194E-1
2.756905609E1,1.807673275E-2,4.262894392E-2,2.161169052E-1,2.210215190E-1
2.757401614E1,2.269533277E-2,3.280657530E-2,2.475566864E-1,2.507501994E-1
2.757899375E1,1.777854562E-2,1.346674562E-2,2.312469482E-1,2.323199970E-1
2.758397135E1,-1.083874702E-2,-1.035876572E-2,2.340688705E-1,2.345485421E-1
2.758894901E1,-1.552629471E-2,1.344799995E-2,1.561412811E-1,1.574865524E-1
2.759393562E1,3.618970513E-3,-1.522843540E-2,1.595878601E-1,1.603536320E-1
2.759891364E1,-5.886301398E-3,2.766413987E-2,1.630077362E-1,1.654432690E-1
2.760389172E1,1.328010857E-2,1.796659827E-2,1.758975983E-1,1.773108147E-1
2.760886979E1,-1.524943113E-2,1.304711401E-2,2.361631393E-1,2.370143471E-1
2.761384328E1,-1.035200059E-2,1.291635633E-2,2.341947556E-1,2.347790018E-1
2.761882104E1,-2.449035645E-2,-1.095502079E-2,2.512369156E-1,2.526653474E-1
2.762379890E1,-3.861245513E-2,-1.088578999E-2,2.206506729E-1,2.242680128E-1
2.762877672E1,-5.030348897E-3,-2.026201785E-2,1.380882263E-1,1.396574811E-1
2.763378620E1,-1.916025579E-2,-1.526361704E-2,1.416893005E-1,1.437913464E-1
2.763876557E1,3.805460036E-2,-1.985566318E-2,2.022409439E-1,2.067457360E-1
2.764374500E1,4.571244121E-3,8.778691292E-3,2.575387955E-1,2.577289135E-1
2.764872448E1,2.354700863E-2,-8.119493723E-4,2.411470413E-1,2.422953083E-1
2.765367271E1,1.862305403E-2,-2.456884086E-2,1.869039536E-1,1.894294960E-1
2.765865052E1,-5.252718925E-3,-2.918604016E-2,1.521062851E-1,1.549701196E-1
2.766362838E1,2.805142105E-2,-2.896411717E-2,1.081018448E-1,1.153768224E-1
2.766860625E1,4.098117352E-3,4.596561193E-3,1.594362259E-1,1.595551098E-1
2.767360177E1,2.792948484E-2,4.589229822E-3,1.866016388E-1,1.887360293E-1
2.767858047E1,1.357492805E-2,1.397529244E-2,2.420282364E-1,2.428111502E-1
2.768355922E1,1.348373294E-2,-3.573596478E-4,1.830301285E-1,1.835264741E-1
2.768853797E1,-2.459570765E-2,-9.821280837E-3,1.387691498E-1,1.412737885E-1
2.769349161E1,-1.481974125E-2,-9.711086750E-3,1.091232300E-1,1.105522920E-1
2.769846901E1,-5.176290870E-3,9.392321110E-3,1.177120209E-1,1.181995327E-1
2.770344651E1,9.083881974E-3,-2.572536469E-4,1.737108231E-1,1.739483634E-1
2.770842401E1,1.378071308E-2,9.218171239E-3,1.580181122E-1,1.588855139E-1
2.771340651E1,-1.000317931E-2,4.422187805E-3,1.756973267E-1,1.760374106E-1
2.771838416E1,1.859311759E-2,2.340863645E-2,1.789827347E-1,1.814620831E-1
2.772336193E1,8.911669254E-3,-5.350977182E-3,1.822376251E-1,1.825338402E-1
2.772833963E1,-1.973347366E-2,1.366466284E-2,1.332321167E-1,1.353769918E-1
2.773331864E1,-6.045550108E-4,4.031658173E-3,1.178750992E-1,1.179455754E-1
2.773829640E1,-5.271136761E-4,1.822221279E-2,1.453847885E-1,1.465232528E-1
2.774327422E1,1.369224489E-2,2.759750187E-2,1.631669998E-1,1.660499007E-1
2.774825198E1,-6.443709135E-4,1.789905131E-2,1.997957230E-1,2.005969146E-1
2.775324583E1,1.837702096E-2,3.585487604E-3,2.218751907E-1,2.226638069E-1
2.775822442E1,4.001379013E-3,8.229643106E-3,2.057800293E-1,2.059833938E-1
2.776320302E1,3.991037607E-3,8.086606860E-3,1.803216934E-1,1.805470429E-1
2.776818161E1,-7.182359695E-4,8.100911975E-3,1.408338547E-1,1.410684772E-1
2.777317838E1,4.007637501E-3,-1.383200288E-3,1.064214706E-1,1.065058863E-1
2.777815786E1,1.824276149E-2,2.239938080E-2,1.482715607E-1,1.510595456E-1
2.778313739E1,8.717805147E-3,1.264278591E-2,1.660299301E-1,1.667386514E-1
2.778811692E1,2.296422422E-2,2.201223373E-2,1.978864670E-1,2.004269140E-1
2.779307609E1,-5.593523383E-3,3.135508299E-2,1.867437363E-1,1.894403647E-1
2.779805453E1,8.719563484E-3,-6.915569305E-3,1.424512863E-1,1.428853557E-1
2.780303302E1,8.669927716E-3,-2.183988690E-3,1.032752991E-1,1.036615881E-1
2.780801151E1,3.869146109E-3,2.640774846E-2,7.867431641E-2,8.307820131E-2
2.781297901E1,8.607357740E-3,-1.171950996E-2,1.017627716E-1,1.027963774E-1
2.781795687E1,-1.028162241E-2,2.653032541E-3,1.199111938E-1,1.203804168E-1
2.782293479E1,2.786561847E-2,-2.088174224E-3,1.331596375E-1,1.360600684E-1
2.782791271E1,-8.861273527E-4,-6.790667772E-3,1.130561829E-1,1.132634048E-1
2.783289870E1,-9.093880653E-4,-6.703823805E-3,1.026172638E-1,1.028400266E-1
2.783787698E1,-2.937076986E-2,-6.618559361E-3,4.953002930E-2,5.796267120E-2
2.784285531E1,-1.955437660E-2,-2.552877367E-2,5.861568451E-2,6.685723895E-2
2.784783364E1,-2.711713314E-4,-6.345048547E-3,3.438663483E-2,3.496818310E-2
2.785281474E1,1.874609292E-2,7.931903005E-3,1.005792618E-1,1.026183170E-1
2.785779318E1,9.062260389E-3,-6.349474192E-3,7.124996185E-2,7.210407374E-2
2.786277166E1,-2.422967553E-2,-6.371170282E-3,1.086435318E-1,1.114947801E-1
2.786775010E1,-1.440550387E-2,-1.583726704E-2,9.349441528E-2,9.591424951E-2
2.787273505E1,-4.280707240E-2,-1.092652977E-2,6.897258759E-2,8.190880501E-2
2.787771380E1,-9.189859033E-3,-1.550212502E-2,6.365108490E-2,6.615308004E-2
2.788269260E1,-2.813684940E-2,-3.438915312E-2,8.686256409E-2,9.756741867E-2
2.788767140E1,6.116628647E-4,-2.937708795E-2,1.383724213E-1,1.414578184E-1
2.789264718E1,-8.766189218E-3,-1.010808349E-2,1.419706345E-1,1.425997212E-1
2.789762578E1,-1.331526041E-2,4.198610783E-3,1.502866745E-1,1.509337902E-1
2.790260443E1,-4.167322814E-2,-1.485256851E-2,1.252918243E-1,1.328732403E-1
2.790758307E1,-2.230992913E-2,-3.839018941E-2,1.147527695E-1,1.230436414E-1
2.791255557E1,-1.740510762E-2,-3.329236805E-2,9.480285645E-2,1.019750025E-1
2.791753385E1,-7.689371705E-3,-1.879166067E-2,1.272535324E-1,1.288631618E-1
2.792251219E1,-7.654920220E-3,9.833678603E-3,1.214437485E-1,1.220814608E-1
2.792749052E1,1.874163747E-3,5.034297705E-3,1.299285889E-1,1.300395895E-1
2.793245901E1,1.137754321E-2,-1.402381063E-2,1.146001816E-1,1.160142981E-1
2.793743682E1,1.125310361E-2,3.679841757E-4,1.563816071E-1,1.567863986E-1
2.794241463E1,1.128372550E-2,-9.153500199E-3,9.809875488E-2,9.916892022E-2
2.794739245E1,-2.981007099E-3,9.893715382E-3,7.828807831E-2,7.896705144E-2
2.795239703E1,1.131047308E-2,2.888767421E-2,8.238601685E-2,8.803340442E-2
2.795737620E1,2.543310821E-2,1.443009079E-2,9.594535828E-2,1.003024540E-1
2.796235536E1,1.104944944E-2,1.423588395E-2,1.046428680E-1,1.061832405E-1
2.796733453E1,5.376867950E-2,1.884268224E-2,1.322631836E-1,1.440127331E-1
2.797230666E1,2.015379071E-2,-2.264231443E-4,1.121702194E-1,1.139665945E-1
2.797728547E1,-1.792831719E-2,4.605174065E-3,6.850147247E-2,7.095832521E-2
2.798226427E1,1.538124681E-2,4.253090918E-2,4.418659210E-2,6.322907488E-2
2.798724312E1,1.997190714E-2,8.966475725E-3,8.180618286E-2,8.468486474E-2
2.799221651E1,1.038119197E-2,8.922010660E-3,7.637786865E-2,7.759478230E-2
2.799719500E1,3.405719995E-2,5.646720529E-2,1.137323380E-1,1.314666606E-1
2.800217354E1,1.485323906E-2,2.753517032E-2,1.080379486E-1,1.124766760E-1
2.800715208E1,2.424852550E-2,8.392959833E-3,9.764289856E-2,1.009582508E-1
2.801225208E1,3.796070814E-4,8.300215006E-3,7.783603668E-2,7.827826184E-2
2.801723062E1,-4.298210144E-3,3.512039781E-3,5.344676971E-2,5.373421840E-2
2.802222401E1,-9.040653706E-3,8.312761784E-3,4.825401306E-2,4.979242115E-2
2.802721739E1,5.198493600E-3,1.302157342E-2,9.533596039E-2,9.636146041E-2
2.803219594E1,4.815608263E-4,3.193573654E-2,9.454345703E-2,9.979272737E-2
2.803717448E1,1.010121405E-2,1.745280623E-2,1.175012589E-1,1.192190455E-1
2.804215297E1,5.290627480E-3,-1.120588183E-2,1.022768021E-1,1.030247871E-1
2.804713151E1,-1.377713680E-2,7.807433605E-3,8.717727661E-2,8.860385474E-2
2.805203151E1,-4.195556045E-3,-1.602123678E-2,5.321025848E-2,5.572803896E-2
2.805693765E1,1.005563140E-2,-1.590967178E-2,7.176017761E-2,7.418730666E-2
2.806190896E1,1.948988438E-2,-6.198123097E-3,1.186494827E-1,1.203992196E-1
2.806688026E1,3.565698862E-4,-1.086628437E-2,1.081647873E-1,1.087098178E-1
2.807187244E1,1.467320323E-2,-1.249149442E-3,8.352279663E-2,8.481108904E-2
2.807684479E1,-4.371315241E-3,-2.975037694E-2,8.757591248E-2,9.259445864E-2
2.808181713E1,9.932681918E-3,-1.053072512E-2,1.105890274E-1,1.115324496E-1
2.808678953E1,-1.392224431E-2,-1.521371305E-2,8.117580414E-2,8.375438573E-2
2.809177588E1,-9.035572410E-3,-5.612269044E-3,5.200862885E-2,5.308518256E-2
2.809674890E1,1.955279708E-2,-5.536004901E-3,6.107330322E-2,6.436542232E-2
2.810172198E1,3.661811352E-4,3.933086991E-3,1.032991409E-1,1.033746380E-1
2.810669510E1,1.457794011E-2,-8.178800344E-4,1.071872711E-1,1.081771526E-1
2.811169729E1,1.927718520E-2,-1.977376640E-2,9.205055237E-2,9.610367266E-2
2.811667182E1,-4.499241710E-3,-1.483178139E-2,5.804729462E-2,6.008088987E-2
2.812164640E1,-1.388484240E-2,-9.930163622E-3,4.806804657E-2,5.100915701E-2
2.812662094E1,5.246952176E-3,-2.416697145E-2,2.867221832E-2,3.786382336E-2
2.813162052E1,4.259198904E-4,-9.743288159E-3,3.792953491E-2,3.916328243E-2
2.813659630E1,-1.375024021E-2,1.416252553E-2,5.661010742E-2,5.995290233E-2
2.814157213E1,1.957516372E-2,4.576221108E-3,5.138969421E-2,5.518178600E-2
2.814654797E1,4.401504993E-4,-1.808851957E-4,8.895015717E-2,8.895143007E-2
2.815153515E1,5.095601082E-4,1.414844394E-2,5.972099304E-2,6.137617720E-2
2.815651151E1,-9.021386504E-3,-2.372413874E-4,3.073120117E-2,3.202886859E-2
2.816148791E1,1.001805067E-2,-1.445120573E-2,3.047466278E-2,3.518385650E-2
2.816646432E1,1.950448751E-2,-1.430043578E-2,4.921627045E-2,5.483765835E-2
2.817143297E1,5.169257522E-3,1.428824663E-2,8.679485321E-2,8.811482145E-2
2.817640896E1,2.403862774E-2,6.643217802E-2,8.132171631E-2,1.077233097E-1
2.818138494E1,2.860790491E-2,3.741794825E-2,8.064460754E-2,9.339201144E-2
2.818636094E1,-4.854798317E-5,3.233613074E-2,7.997322083E-2,8.626322367E-2
2.819134979E1,-9.469941258E-3,8.301019669E-3,6.031417847E-2,6.161482646E-2
2.819632635E1,-2.361334860E-2,-1.236394048E-3,4.556655884E-2,5.133644112E-2
2.820130302E1,-4.399433732E-3,-1.197338104E-3,6.418132782E-2,6.434307637E-2
2.820627969E1,3.041327000E-4,2.728132904E-2,6.364440918E-2,6.924575244E-2
2.821125500E1,5.073249340E-3,1.758573949E-2,9.160614014E-2,9.341670623E-2
2.821623156E1,3.056526184E-4,3.171345592E-2,6.235313416E-2,6.995534325E-2
2.822120812E1,3.361353278E-2,-1.758351922E-3,7.608127594E-2,8.319448261E-2
2.822618474E1,1.441241801E-2,7.783651352E-3,1.181859970E-1,1.193156859E-1
2.823115880E1,-9.428054094E-3,-2.079448104E-2,5.547046661E-2,5.998559254E-2
2.823613521E1,4.865229130E-3,-1.584233344E-2,2.176856995E-2,2.735910490E-2
2.824111166E1,9.936094284E-5,-6.236433983E-3,6.432342529E-2,6.462511913E-2
2.824608812E1,2.855977416E-2,-6.154894829E-3,1.160211563E-1,1.196430196E-1
2.825110229E1,2.364787459E-2,1.286788285E-2,7.706737518E-2,8.163445779E-2
2.825608062E1,1.867358387E-2,-6.204545498E-3,1.001672745E-1,1.020817417E-1
2.826105896E1,-1.480318606E-2,3.269910812E-3,6.134128571E-2,6.318686546E-2
2.826603734E1,-9.857252240E-3,3.272250295E-3,4.183769226E-2,4.310760417E-2
2.827100453E1,4.544273019E-3,-1.566767693E-2,-1.549053192E-2,2.249629073E-2
2.827598229E1,2.821812034E-2,-2.025522292E-2,4.636859894E-2,5.793602798E-2
2.828096010E1,-5.182445049E-3,1.323454082E-2,8.397293091E-2,8.516727031E-2
2.828593786E1,1.387688518E-2,2.259892225E-2,8.327293396E-2,8.739371121E-2
2.829091677E1,-9.906128049E-3,8.141964674E-3,9.682559967E-2,9.767097682E-2
2.829589458E1,9.190499783E-3,-2.038566768E-2,7.702541351E-2,8.020570466E-2
2.830087239E1,-5.109414458E-3,-1.548963785E-2,3.839588165E-2,4.171664805E-2
2.830585026E1,-2.403865755E-2,-2.007944882E-2,3.807640076E-2,4.930368765E-2
2.831083687E1,9.526371956E-3,3.860801458E-3,4.725933075E-2,4.836426256E-2
2.831581510E1,9.470179677E-3,3.753542900E-3,3.261947632E-2,3.417314183E-2
2.832079344E1,-9.631454945E-3,-9.974390268E-4,7.033538818E-2,7.099877914E-2
2.832577172E1,-4.781544209E-3,1.798330247E-2,9.823989868E-2,9.998669924E-2
2.833075604E1,-2.846300602E-2,-1.537558436E-2,6.893157959E-2,7.614534766E-2
2.833573463E1,-4.460141063E-3,-1.527059078E-2,3.036880493E-2,3.428335039E-2
2.834071323E1,-1.864525676E-2,3.879457712E-3,3.961372375E-2,4.395387243E-2
2.834569182E1,9.971305728E-3,1.332177222E-2,4.877948761E-2,5.153964459E-2
2.835066906E1,1.951128244E-2,3.691419959E-3,7.686614990E-2,7.938968273E-2
2.835564755E1,9.873852134E-3,2.743276954E-2,6.198120117E-2,6.849612470E-2
2.836062604E1,5.063205957E-3,-1.075260341E-2,7.096290588E-2,7.195129287E-2
2.836560458E1,-1.389881968E-2,3.560125828E-3,6.087589264E-2,6.254379257E-2
2.837058291E1,-3.750328720E-2,-5.936920643E-3,3.187847137E-2,4.957802451E-2
2.837556135E1,8.193850517E-4,-5.857840180E-3,3.161334991E-2,3.216192743E-2
2.838053989E1,2.927374840E-2,8.466079831E-3,2.859115601E-3,3.060721149E-2
2.838551838E1,1.010893285E-2,8.425936103E-3,7.406425476E-2,7.522433619E-2
2.839046604E1,1.959538460E-2,-5.963638425E-3,7.819557190E-2,8.083372777E-2
2.839544297E1,-9.036719799E-3,-1.187801361E-3,6.804656982E-2,6.865427038E-2
2.840041989E1,5.567371845E-4,3.600999713E-3,6.748008728E-2,6.757839399E-2
2.840539687E1,1.476678252E-2,1.779492199E-2,2.418041229E-2,3.345757692E-2
2.841040942E1,-9.075388312E-3,1.287479699E-2,6.196689606E-2,6.393762020E-2
2.841538812E1,1.001743972E-2,-1.553148031E-3,4.245567322E-2,4.364911861E-2
2.842036687E1,5.208685994E-3,1.278609037E-2,4.685211182E-2,4.884398528E-2
2.842534562E1,5.135476589E-3,-1.536324620E-3,6.545543671E-2,6.567455830E-2
2.843031942E1,1.471574605E-2,2.704901993E-2,8.390808105E-2,8.937991233E-2
2.843529786E1,3.687888384E-4,-6.385445595E-3,3.572463989E-2,3.629269646E-2
2.844027640E1,-1.385654509E-2,7.942095399E-3,2.118206024E-2,2.652848275E-2
2.844525489E1,5.275100470E-3,-2.063743770E-2,2.100563049E-2,2.991599960E-2
2.845023375E1,-4.191651940E-3,1.280365884E-2,6.587028503E-3,1.499641858E-2
2.845521224E1,1.485946774E-2,2.217158675E-2,1.783370972E-3,2.675001781E-2
2.846019073E1,1.001036167E-2,2.676416934E-2,5.400276184E-2,6.109686070E-2
2.846516927E1,1.474964619E-2,-1.868203282E-3,4.405879974E-2,4.649967829E-2
2.847013974E1,-1.384210587E-2,-1.874968410E-3,5.793666840E-2,5.959678637E-2
2.847511781E1,5.341425538E-3,7.719293237E-3,2.421760559E-2,2.597326963E-2
2.848009594E1,-4.125878215E-3,7.580593228E-3,-1.397228241E-2,1.642293946E-2
2.848507401E1,1.492469013E-2,-1.139491796E-2,2.413368225E-2,3.057818094E-2
2.849006364E1,5.327612162E-3,1.716698706E-2,9.687423706E-3,2.041898808E-2
2.849504229E1,1.955193281E-2,7.659792900E-3,4.759788513E-2,5.202412107E-2
2.850002099E1,1.466576755E-2,-6.674304605E-3,5.669784546E-2,5.894299585E-2
2.850499968E1,3.212690353E-4,7.603630424E-3,7.047080994E-2,7.088055772E-2
2.850997010E1,2.878010273E-4,-1.611986756E-2,5.563926697E-2,5.792806736E-2
2.851494833E1,1.439806819E-2,-2.550569177E-2,3.143024445E-2,4.296166833E-2
2.851992661E1,-4.694730043E-3,3.176257014E-3,3.116798401E-2,3.167920968E-2
2.852490489E1,4.916638136E-3,-1.106685400E-2,7.167816162E-3,1.407217739E-2
2.852987687E1,3.344078362E-2,3.300473094E-3,5.934333801E-2,6.819685402E-2
2.853485479E1,4.693314433E-3,3.302618861E-3,7.309532166E-2,7.332026009E-2
2.853983276E1,9.475901723E-3,-6.243467331E-3,6.299018860E-2,6.400419875E-2
2.854481068E1,3.316162527E-2,7.979646325E-3,4.347038269E-2,5.525434206E-2
2.854979166E1,1.391248405E-2,7.891565561E-3,3.361129761E-2,3.722302172E-2
2.855476974E1,9.018197656E-3,-1.641526818E-3,1.433753967E-2,1.701727191E-2
2.855974781E1,1.360867918E-2,-1.597389579E-3,3.321075439E-2,3.592634145E-2
2.856472594E1,8.768975735E-3,1.743955910E-2,1.868915558E-2,2.702439071E-2
2.856969552E1,8.771046996E-3,-1.121988893E-2,6.127071381E-2,6.290403440E-2
2.857467312E1,-1.497028768E-2,-6.348237395E-3,5.601310730E-2,5.832561890E-2
2.857965083E1,-2.906982601E-2,1.742555201E-2,1.755809784E-2,3.817055733E-2
2.858462849E1,9.079545736E-3,-1.587823033E-2,4.590320587E-2,4.941316281E-2
2.858961958E1,-1.482069492E-2,-1.470699906E-3,1.702880859E-2,2.262291490E-2
2.859459786E1,-5.179002881E-3,-6.176486611E-3,3.113365173E-2,3.216015124E-2
2.859957625E1,-5.112603307E-3,8.045226336E-3,1.662731171E-2,1.916590394E-2
2.860455458E1,1.399827003E-2,1.270429790E-2,5.447769165E-2,5.766428389E-2
2.860953718E1,1.400804520E-2,-1.669466496E-3,3.028297424E-2,3.340764849E-2
2.861451568E1,9.165003896E-3,1.256754994E-2,3.952789307E-2,4.247817014E-2
2.861949422E1,-3.330558538E-4,7.743194699E-3,1.545810699E-2,1.729222548E-2
2.862447281E1,-5.056560040E-3,1.725739241E-2,1.533126831E-2,2.363121199E-2
2.862944901E1,-2.426952124E-4,-1.799508929E-3,-8.537292480E-3,8.728258489E-3
2.863442739E1,2.827252448E-2,2.198763192E-2,3.427124023E-2,4.957125684E-2
2.863940588E1,1.381263137E-2,7.641449571E-3,5.772972107E-2,5.984898689E-2
2.864438432E1,2.316364646E-2,2.859741449E-3,9.048843384E-2,9.344992936E-2
2.864933958E1,-1.499423385E-2,7.613152266E-3,4.225063324E-2,4.547420307E-2
2.865431682E1,-6.536394358E-4,-1.136255264E-2,6.089305878E-2,6.194755406E-2
2.865929411E1,-2.911797166E-2,-2.078644931E-2,2.239799500E-2,4.220903847E-2
2.866427135E1,-1.465968788E-2,-1.113861799E-2,1.271343231E-2,2.237424011E-2
2.866927484E1,1.877662539E-2,7.925674319E-3,4.584789276E-2,5.017377049E-2
2.867425338E1,1.389388740E-2,3.140807152E-3,2.172470093E-2,2.597821024E-2
2.867923198E1,4.303321242E-3,3.092229366E-3,6.428050995E-2,6.449856134E-2
2.868421057E1,-5.207300186E-3,1.259313524E-2,4.000377655E-2,4.226115437E-2
2.868917062E1,-1.469166577E-2,2.969667315E-3,4.441833496E-2,4.687912593E-2
2.869414823E1,4.499047995E-3,-1.127089560E-2,2.030754089E-2,2.365736117E-2
2.869912588E1,9.232282639E-3,3.046110272E-3,2.013874054E-2,2.236252895E-2
2.870410354E1,1.867458224E-2,7.850989699E-3,2.472114563E-2,3.196111860E-2
2.870910739E1,1.368500292E-2,1.256628335E-2,1.976585388E-2,2.712710382E-2
2.871408635E1,1.828856766E-2,2.193695307E-2,5.283927917E-2,6.006405781E-2
2.871906531E1,2.765639126E-2,-1.625701785E-2,3.340530396E-2,4.631501851E-2
2.872404432E1,-3.428128362E-2,7.597729564E-3,5.212116241E-2,6.284542523E-2
2.872902385E1,-1.972788572E-2,-1.153407991E-2,1.369762421E-2,2.664299877E-2
2.873400281E1,-1.014846563E-2,-2.090527117E-2,-2.915382385E-2,3.728226338E-2
2.873898182E1,8.848115802E-3,3.093212843E-3,-5.167961121E-3,1.070350135E-2
2.874396083E1,2.314631641E-2,3.158810735E-2,5.660820007E-2,6.883348607E-2
2.874892687E1,8.730113506E-3,2.196140587E-2,3.714561462E-2,4.402629800E-2
2.875390515E1,-1.506492496E-2,7.512092590E-3,3.208732605E-2,3.623506578E-2
2.875888354E1,8.720099926E-3,-1.146189868E-2,-6.168365479E-3,1.566729067E-2
2.876386187E1,1.336710155E-2,-1.613807678E-2,-2.036380768E-2,2.921988346E-2
2.876883594E1,-1.071691513E-3,-1.780495048E-3,-5.950927734E-3,6.303350396E-3
2.877381401E1,-1.528498530E-2,-1.788854599E-3,-2.489566803E-2,2.926815784E-2
2.877879213E1,8.658155799E-3,7.701426744E-3,5.128860474E-2,5.258133330E-2
2.878377026E1,1.335775852E-2,1.711103320E-2,3.186702728E-2,3.855806787E-2
2.878876104E1,8.517146111E-3,-1.993402839E-3,2.210521698E-2,2.377301097E-2
2.879373974E1,-2.487526834E-2,-3.038597107E-2,1.717281342E-2,4.286014155E-2
2.879871849E1,-5.652770400E-3,3.189280629E-3,3.127670288E-2,3.194303472E-2
2.880369729E1,-1.033191383E-2,1.263727248E-2,-1.646900177E-2,2.318786576E-2
2.880866437E1,4.020825028E-3,1.261435449E-2,1.690959930E-2,2.147611515E-2
2.881364250E1,8.811175823E-3,3.041133285E-3,4.051303864E-2,4.157152403E-2
2.881862068E1,-5.433410406E-3,7.741883397E-3,4.492473602E-2,4.590959174E-2
2.882359885E1,-6.184130907E-4,1.720485091E-2,6.829357147E-2,7.043011596E-2
2.882859078E1,-2.897845209E-2,2.742066979E-3,4.398155212E-2,5.274131724E-2
2.883356958E1,-9.720742702E-3,-1.154868305E-2,1.512432098E-2,2.136843476E-2
2.883854844E1,1.882238686E-2,-1.142354310E-2,-1.824092865E-2,2.859215036E-2
2.884352734E1,-9.803220630E-3,-6.550148129E-3,1.040267944E-2,1.572333663E-2
2.884849474E1,2.359212935E-2,1.247605681E-2,2.456283569E-2,3.627083482E-2
2.885347297E1,1.856504381E-2,1.245389879E-2,5.284881592E-2,5.738255650E-2
2.885845130E1,-1.480588317E-2,1.232689619E-2,4.765987396E-2,5.140651838E-2
2.886342958E1,4.281595349E-3,7.453262806E-3,4.525184631E-3,9.713932321E-3
2.886840515E1,1.846359670E-2,-6.826236844E-3,2.348136902E-2,3.064109338E-2
